order_id;employee_id;order_items;cost;order_time
1033;229000879;{lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,crispy chicken,french fries,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};42.47999999999999;09/30/2022
1034;928006887;{lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,fountain drink};18.16;09/30/2022
1035;529006731;{lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,fountain drink,fountain drink,buns,crispy chicken,fountain drink,fountain drink,fountain drink};23.030000000000005;09/30/2022
1036;928006235;{buns,beef,lettuce,onions,tomatoes,french fries,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};51.04999999999998;09/30/2022
1037;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};67.03999999999999;09/30/2022
1038;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,lettuce,grilled chicken,croutons,ceasar dressing,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};47.569999999999986;09/30/2022
1039;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard};5.99;09/30/2022
1040;928006887;{buns,crispy chicken,fountain drink};7.779999999999999;09/30/2022
1041;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink};29.630000000000006;09/30/2022
1042;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink};22.150000000000002;09/30/2022
1043;928006887;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,buns,crispy chicken,tater tots,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};40.48;09/30/2022
1044;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};43.679999999999986;09/30/2022
1045;928006235;{buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink};41.519999999999996;09/30/2022
1046;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,crispy chicken,fountain drink,fountain drink,fountain drink};24.640000000000004;09/30/2022
1047;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,fountain drink,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};61.719999999999985;09/30/2022
1048;928006235;{lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink};39.21999999999999;09/30/2022
1049;529006731;{fountain drink,buns,beef,lettuce,onions,tomatoes,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink};30.820000000000004;09/30/2022
1050;928006887;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,french fries,fountain drink,tater tots,lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};75.70999999999998;09/30/2022
1051;529006731;{lettuce,grilled chicken,croutons,ceasar dressing,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};57.16999999999999;10/01/2022
1052;928006235;{french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink};27.840000000000003;10/01/2022
1053;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,pepperjack cheese};11.18;10/01/2022
1054;229000879;{buns,beef,lettuce,onions,tomatoes,buns,crispy chicken,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink};22.840000000000003;10/01/2022
1055;529006731;{fountain drink,fountain drink};4.38;10/01/2022
1056;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};33.92;10/01/2022
1057;928006887;{buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink};15.059999999999999;10/01/2022
1058;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};74.70999999999998;10/01/2022
1059;928006235;{buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,buns,grilled chicken,pepperjack cheese,french fries,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};63.239999999999995;10/01/2022
1060;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,grilled chicken,pepperjack cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,french fries,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};69.74;10/01/2022
1061;229000879;{lettuce,grilled chicken,croutons,ceasar dressing,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink};23.14;10/01/2022
1062;928006235;{chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,crispy chicken,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};65.94999999999999;10/01/2022
1063;928006887;{fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,french fries,buns,grilled chicken,pepperjack cheese,tater tots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,crispy chicken,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};73.49999999999999;10/01/2022
1064;229000879;{fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,buns,crispy chicken,fountain drink,fountain drink,fountain drink};19.830000000000002;10/01/2022
1065;928006887;{lettuce,hard boiled eggs,croutons,bacon,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,crispy chicken,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};40.209999999999994;10/01/2022
1066;529006731;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,tater tots,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};42.789999999999985;10/01/2022
1067;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};28.030000000000005;10/01/2022
1068;229000879;{chicken tenders,chicken tenders,chicken tenders,honey mustard,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,fountain drink,buns,grilled chicken,pepperjack cheese,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};65.13;10/01/2022
1069;928006887;{buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink};9.18;10/01/2022
1070;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,beef,lettuce,onions,tomatoes,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};74.70999999999998;10/01/2022
1071;229000879;{fountain drink,fountain drink,french fries,buns,beef,lettuce,onions,tomatoes,buns,grilled chicken,pepperjack cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};50.34999999999999;10/01/2022
1072;229000879;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,chicken tenders,chicken tenders,chicken tenders,honey mustard,tater tots,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};46.97999999999998;10/01/2022
1073;928006235;{tater tots,tater tots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};28.700000000000006;10/01/2022
1074;529006731;{chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,grilled chicken,bacon,cheddar cheese,avocado,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink,fountain drink};24.150000000000002;10/01/2022
1075;529006731;{lettuce,chicken bacon,croutons,ranch,shredded cheddar,grape tomatoes,carrots,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink};18.07;10/01/2022
1076;928006887;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink};25.030000000000005;10/01/2022
1077;928006887;{buns,grilled chicken,pepperjack cheese,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,fountain drink};14.569999999999999;10/01/2022
1078;928006235;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,lettuce,grilled chicken,croutons,ceasar dressing,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};81.63;10/01/2022
1079;928006887;{fountain drink,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,grilled chicken,bacon,cheddar cheese,avocado,fountain drink,fountain drink};23.840000000000003;10/01/2022
1080;928006887;{buns,beef,lettuce,onions,tomatoes,cheddar cheese,fountain drink,buns,beef,lettuce,onions,tomatoes,cheddar cheese,chicken tenders,chicken tenders,chicken tenders,honey mustard,fountain drink};17.35;10/01/2022
1081;229000879;{buns,beef,lettuce,onions,tomatoes,fountain drink};7.279999999999999;10/01/2022
1082;928006235;{buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,beef,lettuce,onions,tomatoes,cheddar cheese,buns,beef,lettuce,onions,tomatoes,cheddar cheese,lettuce,grilled chicken,croutons,ceasar dressing,fountain drink,lettuce,grilled chicken,croutons,ceasar dressing,buns,chipotle,lettuce,onions,tomatoes,swiss cheese,bacon,buns,grilled chicken,pepperjack cheese,fountain drink,fountain drink,fountain drink,fountain drink,fountain drink};61.06999999999999;10/01/2022
